program_id,ts_minute,batches_created,pieces_processed,weight_processed_g
25,2025-06-17T07:43:00Z,6,132,27347
25,2025-06-17T07:44:00Z,3,127,26850
25,2025-06-17T07:45:00Z,8,131,27267
25,2025-06-17T07:46:00Z,5,132,28685
25,2025-06-17T07:47:00Z,7,128,28359
25,2025-06-17T07:48:00Z,5,133,29193
25,2025-06-17T07:49:00Z,6,136,30206
25,2025-06-17T07:50:00Z,7,141,30522
25,2025-06-17T07:51:00Z,5,143,31117
25,2025-06-17T07:52:00Z,7,128,27240
25,2025-06-17T07:53:00Z,5,144,30859
25,2025-06-17T07:54:00Z,8,134,28228
25,2025-06-17T07:55:00Z,4,142,29596
25,2025-06-17T07:56:00Z,7,135,29102
25,2025-06-17T07:57:00Z,6,145,30304
25,2025-06-17T07:58:00Z,8,136,28476
25,2025-06-17T07:59:00Z,5,132,28329
25,2025-06-17T08:00:00Z,6,135,28561
25,2025-06-17T08:01:00Z,7,143,30770
25,2025-06-17T08:02:00Z,6,134,27373
25,2025-06-17T08:03:00Z,5,136,29446
25,2025-06-17T08:04:00Z,7,132,28114
25,2025-06-17T08:05:00Z,4,128,27743
25,2025-06-17T08:06:00Z,6,136,28809
25,2025-06-17T08:07:00Z,6,126,27122
25,2025-06-17T08:08:00Z,7,139,29598
25,2025-06-17T08:09:00Z,6,134,27729
25,2025-06-17T08:10:00Z,5,127,26673
25,2025-06-17T08:11:00Z,6,123,27868
25,2025-06-17T08:12:00Z,7,138,29361
25,2025-06-17T08:13:00Z,6,130,28184
25,2025-06-17T08:14:00Z,5,128,27943
25,2025-06-17T08:15:00Z,5,127,27857
25,2025-06-17T08:16:00Z,7,136,28534
25,2025-06-17T08:17:00Z,5,131,27615
25,2025-06-17T08:18:00Z,6,128,27298
25,2025-06-17T08:19:00Z,6,127,26918
25,2025-06-17T08:20:00Z,4,114,25046
25,2025-06-17T08:21:00Z,5,52,11262
25,2025-06-17T08:22:00Z,0,9,1587
25,2025-06-17T08:23:00Z,3,74,16091
25,2025-06-17T08:24:00Z,3,118,25238
25,2025-06-17T08:25:00Z,5,117,24773
25,2025-06-17T08:26:00Z,8,131,26982
25,2025-06-17T08:27:00Z,4,134,28235
25,2025-06-17T08:28:00Z,8,139,28681
25,2025-06-17T08:29:00Z,6,139,27943
25,2025-06-17T08:30:00Z,6,150,29611
25,2025-06-17T08:31:00Z,6,141,27752
25,2025-06-17T08:32:00Z,5,139,26665
25,2025-06-17T08:33:00Z,8,145,27874
25,2025-06-17T08:34:00Z,6,133,25696
25,2025-06-17T08:35:00Z,6,139,26726
25,2025-06-17T08:36:00Z,5,138,27079
25,2025-06-17T08:37:00Z,7,132,26131
25,2025-06-17T08:38:00Z,5,135,26632
25,2025-06-17T08:39:00Z,6,127,25692
25,2025-06-17T08:40:00Z,5,130,25642
25,2025-06-17T08:41:00Z,6,141,28679
25,2025-06-17T08:42:00Z,8,124,25708
25,2025-06-17T08:43:00Z,5,124,26394
25,2025-06-17T08:44:00Z,3,64,12845
25,2025-06-17T08:45:00Z,3,74,16137
25,2025-06-17T08:46:00Z,4,88,18967
25,2025-06-17T08:47:00Z,2,82,16859
25,2025-06-17T08:48:00Z,6,104,22407
25,2025-06-17T08:49:00Z,6,121,25836
25,2025-06-17T08:50:00Z,4,132,27609
25,2025-06-17T08:51:00Z,6,121,25245
25,2025-06-17T08:52:00Z,6,117,24887
25,2025-06-17T08:53:00Z,5,101,21589
25,2025-06-17T08:54:00Z,4,122,26554
25,2025-06-17T08:55:00Z,7,123,24182
25,2025-06-17T08:56:00Z,5,142,27557
25,2025-06-17T08:57:00Z,6,139,26544
25,2025-06-17T08:58:00Z,6,148,28374
25,2025-06-17T08:59:00Z,6,133,24949
25,2025-06-17T09:00:00Z,7,140,26037
25,2025-06-17T09:01:00Z,6,131,24213
25,2025-06-17T09:02:00Z,6,138,24705
25,2025-06-17T09:03:00Z,5,126,24225
25,2025-06-17T09:04:00Z,5,129,23862
25,2025-06-17T09:05:00Z,6,134,24635
25,2025-06-17T09:06:00Z,6,123,23644
25,2025-06-17T09:07:00Z,5,129,24847
25,2025-06-17T09:08:00Z,6,130,25250
25,2025-06-17T09:09:00Z,5,135,26376
25,2025-06-17T09:10:00Z,6,129,25407
25,2025-06-17T09:11:00Z,6,128,24152
25,2025-06-17T09:12:00Z,5,123,23262
25,2025-06-17T09:13:00Z,5,136,26409
25,2025-06-17T09:14:00Z,7,144,27650
25,2025-06-17T09:15:00Z,6,131,25503
25,2025-06-17T09:16:00Z,7,133,25662
25,2025-06-17T09:17:00Z,6,139,27174
25,2025-06-17T09:18:00Z,5,135,26415
25,2025-06-17T09:19:00Z,6,134,25339
25,2025-06-17T09:20:00Z,5,110,21620
25,2025-06-17T09:21:00Z,6,103,20719
25,2025-06-17T09:22:00Z,4,90,18288
25,2025-06-17T09:23:00Z,4,78,16045
25,2025-06-17T09:24:00Z,4,108,22315
25,2025-06-17T09:25:00Z,5,93,19321
25,2025-06-17T09:26:00Z,2,82,17146
25,2025-06-17T09:27:00Z,3,90,18918
25,2025-06-17T09:28:00Z,7,119,26076
25,2025-06-17T09:29:00Z,4,99,21314
25,2025-06-17T09:30:00Z,6,101,21736
25,2025-06-17T09:31:00Z,3,119,25406
25,2025-06-17T09:32:00Z,8,109,22941
25,2025-06-17T09:33:00Z,4,114,24325
25,2025-06-17T09:34:00Z,5,110,23372
25,2025-06-17T09:35:00Z,3,102,20975
25,2025-06-17T09:36:00Z,6,125,25996
25,2025-06-17T09:37:00Z,5,110,22956
25,2025-06-17T09:38:00Z,4,116,24319
25,2025-06-17T09:39:00Z,8,103,21891
25,2025-06-17T09:40:00Z,3,93,19690
25,2025-06-17T09:41:00Z,3,32,6693
26,2025-06-17T09:43:00Z,4,102,22057
26,2025-06-17T09:44:00Z,3,106,23056
26,2025-06-17T09:45:00Z,4,111,23165
26,2025-06-17T09:46:00Z,5,115,23541
26,2025-06-17T09:47:00Z,3,135,27059
26,2025-06-17T09:48:00Z,5,126,24943
26,2025-06-17T09:49:00Z,8,137,27118
26,2025-06-17T09:50:00Z,6,132,25816
26,2025-06-17T09:51:00Z,6,134,26316
26,2025-06-17T09:52:00Z,4,133,25840
26,2025-06-17T09:53:00Z,3,129,24782
26,2025-06-17T09:54:00Z,5,138,26735
26,2025-06-17T09:55:00Z,5,129,25026
26,2025-06-17T09:56:00Z,6,137,26472
26,2025-06-17T09:57:00Z,7,127,23903
26,2025-06-17T09:58:00Z,5,132,25555
26,2025-06-17T09:59:00Z,5,134,27099
26,2025-06-17T10:00:00Z,6,129,27540
26,2025-06-17T10:01:00Z,7,134,28519
26,2025-06-17T10:02:00Z,3,124,27389
26,2025-06-17T10:03:00Z,8,130,28115
26,2025-06-17T10:04:00Z,5,132,27905
26,2025-06-17T10:05:00Z,7,140,29061
26,2025-06-17T10:06:00Z,4,125,25902
26,2025-06-17T10:07:00Z,6,125,25671
26,2025-06-17T10:08:00Z,4,128,26565
26,2025-06-17T10:09:00Z,6,129,27501
26,2025-06-17T10:10:00Z,5,124,26830
26,2025-06-17T10:11:00Z,5,128,26919
26,2025-06-17T10:12:00Z,6,129,27938
26,2025-06-17T10:13:00Z,7,137,29161
26,2025-06-17T10:14:00Z,5,132,28519
26,2025-06-17T10:15:00Z,8,125,26452
26,2025-06-17T10:16:00Z,3,142,28490
26,2025-06-17T10:17:00Z,9,144,28629
26,2025-06-17T10:18:00Z,3,138,27809
26,2025-06-17T10:19:00Z,5,137,27264
26,2025-06-17T10:20:00Z,7,137,26244
26,2025-06-17T10:21:00Z,5,134,25631
26,2025-06-17T10:22:00Z,3,124,25005
26,2025-06-17T10:23:00Z,6,128,24856
26,2025-06-17T10:24:00Z,5,130,25631
26,2025-06-17T10:25:00Z,8,135,25547
26,2025-06-17T10:26:00Z,6,135,26039
26,2025-06-17T10:27:00Z,4,132,24830
26,2025-06-17T10:28:00Z,5,127,24725
26,2025-06-17T10:29:00Z,6,131,25437
26,2025-06-17T10:30:00Z,6,140,27204
26,2025-06-17T10:31:00Z,4,126,24044
26,2025-06-17T10:32:00Z,5,138,26382
26,2025-06-17T10:33:00Z,4,120,23670
26,2025-06-17T10:34:00Z,7,130,24927
26,2025-06-17T10:35:00Z,6,137,27609
26,2025-06-17T10:36:00Z,3,123,22194
26,2025-06-17T10:37:00Z,4,134,22792
26,2025-06-17T10:38:00Z,7,124,23214
26,2025-06-17T10:39:00Z,4,125,23266
26,2025-06-17T10:40:00Z,6,122,23711
26,2025-06-17T10:41:00Z,4,114,22936
26,2025-06-17T10:42:00Z,4,105,20450
26,2025-06-17T10:43:00Z,5,133,25788
26,2025-06-17T10:44:00Z,4,124,23674
26,2025-06-17T10:45:00Z,7,123,24016
26,2025-06-17T10:46:00Z,6,121,23557
26,2025-06-17T10:47:00Z,3,122,24167
26,2025-06-17T10:48:00Z,4,114,21707
26,2025-06-17T10:49:00Z,5,140,27146
26,2025-06-17T10:50:00Z,5,115,22498
26,2025-06-17T10:51:00Z,6,121,23492
26,2025-06-17T10:52:00Z,5,122,24248
26,2025-06-17T10:53:00Z,6,126,24124
26,2025-06-17T10:54:00Z,5,120,23643
26,2025-06-17T10:55:00Z,4,120,22686
26,2025-06-17T10:56:00Z,6,128,24831
26,2025-06-17T10:57:00Z,4,123,24089
26,2025-06-17T10:58:00Z,6,130,24631
26,2025-06-17T10:59:00Z,5,127,24626
26,2025-06-17T11:00:00Z,6,141,26747
26,2025-06-17T11:01:00Z,5,141,27372
26,2025-06-17T11:02:00Z,4,130,24528
26,2025-06-17T11:03:00Z,5,109,20665
26,2025-06-17T11:04:00Z,0,15,2640
26,2025-06-17T11:05:00Z,5,92,17654
26,2025-06-17T11:06:00Z,5,130,25119
26,2025-06-17T11:07:00Z,5,131,25848
26,2025-06-17T11:08:00Z,4,125,24634
26,2025-06-17T11:09:00Z,7,127,24361
26,2025-06-17T11:10:00Z,4,124,24289
26,2025-06-17T11:11:00Z,5,127,24760
26,2025-06-17T11:12:00Z,4,131,24183
26,2025-06-17T11:13:00Z,6,127,23012
26,2025-06-17T11:14:00Z,4,122,23569
26,2025-06-17T11:15:00Z,5,135,25700
26,2025-06-17T11:16:00Z,6,138,26290
26,2025-06-17T11:17:00Z,6,127,23531
26,2025-06-17T11:18:00Z,5,138,25508
26,2025-06-17T11:19:00Z,4,114,21026
26,2025-06-17T11:20:00Z,4,121,23342
26,2025-06-17T11:21:00Z,6,124,22844
26,2025-06-17T11:22:00Z,4,115,20562
26,2025-06-17T11:23:00Z,5,132,22470
26,2025-06-17T11:24:00Z,5,134,24008
26,2025-06-17T11:25:00Z,5,116,22731
26,2025-06-17T11:26:00Z,5,127,23948
26,2025-06-17T11:27:00Z,4,115,21861
26,2025-06-17T11:28:00Z,4,115,22289
26,2025-06-17T11:29:00Z,6,138,26822
26,2025-06-17T11:30:00Z,5,134,26459
26,2025-06-17T11:31:00Z,6,137,27047
26,2025-06-17T11:32:00Z,5,130,24469
26,2025-06-17T11:33:00Z,6,131,25342
26,2025-06-17T11:34:00Z,6,126,25146
26,2025-06-17T11:35:00Z,5,136,26685
26,2025-06-17T11:36:00Z,5,116,23248
26,2025-06-17T11:37:00Z,3,123,25977
26,2025-06-17T11:38:00Z,9,127,28206
26,2025-06-17T11:39:00Z,4,119,26293
26,2025-06-17T11:40:00Z,6,129,28901
26,2025-06-17T11:41:00Z,5,148,32933
26,2025-06-17T11:42:00Z,6,124,27271
26,2025-06-17T11:43:00Z,6,138,30329
26,2025-06-17T11:44:00Z,7,129,27994
26,2025-06-17T11:45:00Z,4,122,25274
26,2025-06-17T11:46:00Z,6,122,25951
26,2025-06-17T11:47:00Z,5,141,30852
26,2025-06-17T11:48:00Z,8,134,28668
26,2025-06-17T11:49:00Z,4,133,29550
26,2025-06-17T11:50:00Z,6,131,29090
26,2025-06-17T11:51:00Z,8,144,32159
26,2025-06-17T11:52:00Z,6,135,29998
26,2025-06-17T11:53:00Z,5,124,27860
26,2025-06-17T11:54:00Z,6,129,28889
26,2025-06-17T11:55:00Z,5,134,30592
26,2025-06-17T11:56:00Z,6,130,28785
26,2025-06-17T11:57:00Z,7,117,26376
26,2025-06-17T11:58:00Z,5,125,27954
26,2025-06-17T11:59:00Z,6,136,31524
26,2025-06-17T12:00:00Z,6,130,29098
26,2025-06-17T12:01:00Z,6,134,29775
26,2025-06-17T12:02:00Z,6,141,30164
26,2025-06-17T12:03:00Z,6,139,29579
26,2025-06-17T12:04:00Z,6,124,27204
26,2025-06-17T12:05:00Z,5,121,25520
26,2025-06-17T12:06:00Z,6,128,27290
26,2025-06-17T12:07:00Z,6,130,27101
26,2025-06-17T12:08:00Z,4,131,28559
26,2025-06-17T12:09:00Z,7,133,29079
26,2025-06-17T12:10:00Z,6,123,26335
26,2025-06-17T12:11:00Z,4,116,25675
26,2025-06-17T12:12:00Z,6,125,29425
26,2025-06-17T12:13:00Z,6,120,27618
26,2025-06-17T12:14:00Z,6,129,28585
26,2025-06-17T12:15:00Z,6,126,27165
26,2025-06-17T12:16:00Z,4,52,12166
27,2025-06-17T12:42:00Z,0,42,7266
27,2025-06-17T12:43:00Z,1,109,19549
27,2025-06-17T12:44:00Z,6,126,22903
27,2025-06-17T12:45:00Z,4,121,21503
27,2025-06-17T12:46:00Z,5,134,23273
27,2025-06-17T12:47:00Z,3,138,23861
27,2025-06-17T12:48:00Z,6,133,23274
27,2025-06-17T12:49:00Z,6,132,22979
27,2025-06-17T12:50:00Z,5,132,24051
27,2025-06-17T12:51:00Z,4,136,24580
27,2025-06-17T12:52:00Z,5,133,24191
27,2025-06-17T12:53:00Z,4,131,23068
27,2025-06-17T12:54:00Z,6,142,24839
27,2025-06-17T12:55:00Z,7,135,23710
27,2025-06-17T12:56:00Z,5,148,26888
27,2025-06-17T12:57:00Z,4,146,25932
27,2025-06-17T12:58:00Z,5,143,25894
27,2025-06-17T12:59:00Z,6,140,25160
27,2025-06-17T13:00:00Z,5,133,24133
27,2025-06-17T13:01:00Z,5,141,26077
27,2025-06-17T13:02:00Z,5,141,25601
27,2025-06-17T13:03:00Z,5,146,26302
27,2025-06-17T13:04:00Z,6,126,22720
27,2025-06-17T13:05:00Z,5,129,22524
27,2025-06-17T13:06:00Z,3,139,25235
27,2025-06-17T13:07:00Z,6,140,25530
27,2025-06-17T13:08:00Z,6,137,24779
27,2025-06-17T13:09:00Z,6,134,25047
27,2025-06-17T13:10:00Z,3,126,23318
27,2025-06-17T13:11:00Z,5,125,22899
27,2025-06-17T13:12:00Z,5,128,22335
27,2025-06-17T13:13:00Z,4,116,21052
27,2025-06-17T13:14:00Z,5,128,23385
27,2025-06-17T13:15:00Z,4,119,21928
27,2025-06-17T13:16:00Z,6,128,23227
27,2025-06-17T13:17:00Z,5,150,27380
27,2025-06-17T13:18:00Z,5,138,24923
27,2025-06-17T13:19:00Z,4,137,23997
27,2025-06-17T13:20:00Z,6,138,24693
27,2025-06-17T13:21:00Z,5,141,25214
27,2025-06-17T13:22:00Z,4,136,24072
27,2025-06-17T13:23:00Z,6,136,23776
27,2025-06-17T13:24:00Z,7,139,24056
27,2025-06-17T13:25:00Z,4,130,22863
27,2025-06-17T13:26:00Z,6,140,25245
27,2025-06-17T13:27:00Z,4,137,24135
27,2025-06-17T13:28:00Z,4,143,24052
27,2025-06-17T13:29:00Z,6,136,23856
27,2025-06-17T13:30:00Z,4,140,24862
27,2025-06-17T13:31:00Z,6,135,23783
27,2025-06-17T13:32:00Z,6,141,24774
27,2025-06-17T13:33:00Z,3,138,23947
27,2025-06-17T13:34:00Z,7,135,23484
27,2025-06-17T13:35:00Z,3,143,24682
27,2025-06-17T13:36:00Z,5,125,22436
27,2025-06-17T13:37:00Z,5,128,22515
27,2025-06-17T13:38:00Z,5,127,21653
27,2025-06-17T13:39:00Z,5,134,23292
27,2025-06-17T13:40:00Z,4,141,24498
27,2025-06-17T13:41:00Z,6,128,22718
27,2025-06-17T13:42:00Z,3,130,22722
27,2025-06-17T13:43:00Z,4,121,21044
27,2025-06-17T13:44:00Z,6,124,21883
27,2025-06-17T13:45:00Z,4,114,19645
27,2025-06-17T13:46:00Z,5,116,20899
27,2025-06-17T13:47:00Z,2,114,20762
27,2025-06-17T13:48:00Z,6,121,22233
27,2025-06-17T13:49:00Z,3,107,17989
27,2025-06-17T13:50:00Z,6,127,22158
27,2025-06-17T13:51:00Z,1,108,19051
27,2025-06-17T13:52:00Z,7,125,23077
27,2025-06-17T13:53:00Z,6,111,19617
27,2025-06-17T13:54:00Z,1,101,17489
27,2025-06-17T13:55:00Z,6,110,19844
27,2025-06-17T13:56:00Z,3,116,20908
27,2025-06-17T13:57:00Z,5,114,20597
27,2025-06-17T13:58:00Z,2,108,19191
27,2025-06-17T13:59:00Z,5,126,22210
27,2025-06-17T14:00:00Z,7,127,23087
27,2025-06-17T14:01:00Z,3,131,23607
27,2025-06-17T14:02:00Z,5,116,21013
27,2025-06-17T14:03:00Z,4,119,21343
27,2025-06-17T14:04:00Z,6,131,22015
27,2025-06-17T14:05:00Z,3,129,22436
27,2025-06-17T14:06:00Z,5,128,22783
27,2025-06-17T14:07:00Z,5,138,24728
27,2025-06-17T14:08:00Z,3,90,15936
27,2025-06-17T14:09:00Z,4,86,14502
27,2025-06-17T14:10:00Z,4,110,18707
27,2025-06-17T14:11:00Z,3,112,18691
27,2025-06-17T14:12:00Z,6,111,19170
27,2025-06-17T14:13:00Z,2,113,20029
27,2025-06-17T14:14:00Z,7,115,19853
27,2025-06-17T14:15:00Z,3,118,19859
27,2025-06-17T14:16:00Z,2,118,20565
27,2025-06-17T14:17:00Z,5,120,20582
27,2025-06-17T14:18:00Z,5,109,19017
27,2025-06-17T14:19:00Z,5,112,19007
27,2025-06-17T14:20:00Z,1,104,17587
27,2025-06-17T14:21:00Z,6,114,20058
27,2025-06-17T14:22:00Z,2,114,19813
27,2025-06-17T14:23:00Z,6,115,19892
27,2025-06-17T14:24:00Z,3,114,20301
27,2025-06-17T14:25:00Z,6,109,19288
27,2025-06-17T14:26:00Z,6,136,24615
27,2025-06-17T14:27:00Z,3,137,24533
27,2025-06-17T14:28:00Z,5,124,22864
27,2025-06-17T14:29:00Z,5,124,22723
27,2025-06-17T14:30:00Z,5,130,25147
27,2025-06-17T14:31:00Z,5,114,21051
27,2025-06-17T14:32:00Z,6,146,26263
27,2025-06-17T14:33:00Z,6,135,24777
27,2025-06-17T14:34:00Z,0,139,25081
27,2025-06-17T14:35:00Z,8,137,23324
27,2025-06-17T14:36:00Z,6,125,23100
27,2025-06-17T14:37:00Z,4,132,24555
27,2025-06-17T14:38:00Z,4,128,22581
27,2025-06-17T14:39:00Z,4,125,23084
27,2025-06-17T14:40:00Z,6,131,24400
27,2025-06-17T14:41:00Z,3,93,16290
27,2025-06-17T14:42:00Z,4,138,24371
27,2025-06-17T14:43:00Z,6,102,17065
27,2025-06-17T14:44:00Z,2,123,21219
27,2025-06-17T14:45:00Z,6,101,18366
27,2025-06-17T14:46:00Z,3,135,23439
27,2025-06-17T14:47:00Z,7,134,23270
27,2025-06-17T14:48:00Z,2,97,17210
27,2025-06-17T14:49:00Z,5,45,7978
27,2025-06-17T14:50:00Z,1,0,0
